season,week,team,redzone_trips,redzone_tds,redzone_fgs,redzone_trips_allowed,redzone_tds_allowed,redzone_fgs_forced
2021,1,ARI,6.0,5.0,1.0,2.0,2.0,0.0
2021,1,ATL,2.0,0.0,2.0,5.0,4.0,0.0
2021,1,BAL,3.0,3.0,0.0,6.0,3.0,1.0
2021,1,BUF,4.0,1.0,3.0,3.0,1.0,2.0
2021,1,CAR,5.0,2.0,2.0,2.0,2.0,0.0
2021,1,CHI,3.0,2.0,0.0,6.0,4.0,1.0
2021,1,CIN,4.0,3.0,1.0,3.0,3.0,0.0
2021,1,CLE,4.0,4.0,0.0,6.0,4.0,2.0
2021,1,DAL,6.0,3.0,2.0,6.0,4.0,1.0
2021,1,DEN,6.0,3.0,2.0,4.0,2.0,0.0
2021,1,DET,3.0,3.0,0.0,5.0,5.0,0.0
2021,1,GB,2.0,0.0,0.0,5.0,5.0,0.0
2021,1,HOU,6.0,4.0,2.0,3.0,3.0,0.0
2021,1,IND,4.0,2.0,1.0,4.0,4.0,0.0
2021,1,JAX,3.0,3.0,0.0,6.0,4.0,2.0
2021,1,KC,6.0,4.0,2.0,4.0,4.0,0.0
2021,1,LA,6.0,4.0,1.0,3.0,2.0,0.0
2021,1,LAC,7.0,2.0,2.0,2.0,1.0,1.0
2021,1,LV,6.0,3.0,1.0,3.0,3.0,0.0
2021,1,MIA,2.0,2.0,0.0,4.0,1.0,2.0
2021,1,MIN,3.0,3.0,0.0,4.0,3.0,1.0
2021,1,NE,4.0,1.0,2.0,2.0,2.0,0.0
2021,1,NO,5.0,5.0,0.0,2.0,0.0,0.0
2021,1,NYG,4.0,2.0,0.0,6.0,3.0,2.0
2021,1,NYJ,2.0,2.0,0.0,5.0,2.0,2.0
2021,1,PHI,5.0,4.0,0.0,2.0,0.0,2.0
2021,1,PIT,3.0,1.0,2.0,4.0,1.0,3.0
2021,1,SEA,4.0,4.0,0.0,4.0,2.0,1.0
2021,1,SF,5.0,5.0,0.0,3.0,3.0,0.0
2021,1,TB,6.0,4.0,1.0,6.0,3.0,2.0
2021,1,TEN,2.0,2.0,0.0,6.0,5.0,1.0
2021,1,WAS,2.0,1.0,1.0,7.0,2.0,2.0
2021,2,ARI,5.0,4.0,1.0,4.0,3.0,0.0
2021,2,ATL,5.0,3.0,1.0,6.0,5.0,0.0
2021,2,BAL,5.0,5.0,0.0,4.0,4.0,0.0
2021,2,BUF,5.0,5.0,0.0,3.0,0.0,0.0
2021,2,CAR,4.0,3.0,1.0,1.0,1.0,0.0
2021,2,CHI,3.0,1.0,2.0,2.0,2.0,0.0
2021,2,CIN,2.0,2.0,0.0,3.0,1.0,2.0
2021,2,CLE,5.0,4.0,1.0,3.0,3.0,0.0
2021,2,DAL,3.0,2.0,1.0,4.0,1.0,2.0
2021,2,DEN,4.0,2.0,1.0,2.0,2.0,0.0
2021,2,DET,2.0,2.0,0.0,5.0,5.0,0.0
2021,2,GB,5.0,5.0,0.0,2.0,2.0,0.0
2021,2,HOU,3.0,3.0,0.0,5.0,4.0,1.0
2021,2,IND,4.0,1.0,1.0,5.0,3.0,2.0
2021,2,JAX,2.0,2.0,0.0,4.0,2.0,1.0
2021,2,KC,4.0,4.0,0.0,5.0,5.0,0.0
2021,2,LA,5.0,3.0,2.0,4.0,1.0,1.0
2021,2,LAC,4.0,1.0,2.0,3.0,2.0,1.0
2021,2,LV,4.0,2.0,2.0,2.0,2.0,0.0
2021,2,MIA,3.0,0.0,0.0,5.0,5.0,0.0
2021,2,MIN,4.0,3.0,0.0,5.0,4.0,1.0
2021,2,NE,4.0,2.0,2.0,2.0,0.0,2.0
2021,2,NO,1.0,1.0,0.0,4.0,3.0,1.0
2021,2,NYG,4.0,2.0,2.0,4.0,3.0,1.0
2021,2,NYJ,2.0,0.0,2.0,4.0,2.0,2.0
2021,2,PHI,2.0,1.0,0.0,2.0,2.0,0.0
2021,2,PIT,2.0,2.0,0.0,4.0,2.0,2.0
2021,2,SEA,5.0,4.0,1.0,7.0,3.0,4.0
2021,2,SF,2.0,2.0,0.0,2.0,1.0,0.0
2021,2,TB,6.0,5.0,0.0,5.0,3.0,1.0
2021,2,TEN,7.0,3.0,4.0,5.0,4.0,1.0
2021,2,WAS,4.0,3.0,1.0,4.0,2.0,2.0
2021,3,ARI,4.0,3.0,1.0,4.0,2.0,0.0
2021,3,ATL,2.0,2.0,0.0,3.0,1.0,2.0
2021,3,BAL,2.0,1.0,1.0,3.0,2.0,1.0
2021,3,BUF,8.0,6.0,2.0,2.0,2.0,0.0
2021,3,CAR,5.0,3.0,1.0,1.0,1.0,0.0
2021,3,CHI,1.0,0.0,1.0,6.0,2.0,2.0
2021,3,CIN,4.0,3.0,1.0,3.0,1.0,1.0
2021,3,CLE,6.0,2.0,2.0,1.0,0.0,1.0
2021,3,DAL,6.0,5.0,0.0,2.0,2.0,0.0
2021,3,DEN,5.0,2.0,2.0,1.0,0.0,0.0
2021,3,DET,3.0,2.0,1.0,2.0,1.0,1.0
2021,3,GB,6.0,3.0,2.0,4.0,4.0,0.0
2021,3,HOU,1.0,1.0,0.0,5.0,3.0,1.0
2021,3,IND,3.0,1.0,2.0,5.0,3.0,1.0
2021,3,JAX,4.0,2.0,0.0,4.0,3.0,1.0
2021,3,KC,4.0,3.0,1.0,5.0,4.0,1.0
2021,3,LA,5.0,4.0,1.0,4.0,3.0,1.0
2021,3,LAC,5.0,4.0,1.0,4.0,3.0,1.0
2021,3,LV,6.0,3.0,3.0,2.0,2.0,0.0
2021,3,MIA,2.0,2.0,0.0,6.0,3.0,3.0
2021,3,MIN,6.0,3.0,3.0,2.0,2.0,0.0
2021,3,NE,2.0,1.0,1.0,4.0,3.0,0.0
2021,3,NO,4.0,3.0,0.0,2.0,1.0,1.0
2021,3,NYG,3.0,1.0,2.0,2.0,2.0,0.0
2021,3,NYJ,1.0,0.0,0.0,5.0,2.0,2.0
2021,3,PHI,2.0,2.0,0.0,6.0,5.0,0.0
2021,3,PIT,3.0,1.0,1.0,4.0,3.0,1.0
2021,3,SEA,2.0,2.0,0.0,6.0,3.0,3.0
2021,3,SF,4.0,4.0,0.0,6.0,3.0,2.0
2021,3,TB,4.0,3.0,1.0,5.0,4.0,1.0
2021,3,TEN,5.0,3.0,1.0,3.0,1.0,2.0
2021,3,WAS,2.0,2.0,0.0,8.0,6.0,2.0
2021,4,ARI,6.0,4.0,2.0,4.0,2.0,1.0
2021,4,ATL,5.0,4.0,1.0,6.0,5.0,1.0
2021,4,BAL,4.0,2.0,2.0,2.0,1.0,0.0
2021,4,BUF,8.0,4.0,4.0,1.0,0.0,0.0
2021,4,CAR,4.0,4.0,0.0,6.0,5.0,1.0
2021,4,CHI,4.0,3.0,1.0,6.0,2.0,0.0
2021,4,CIN,4.0,3.0,1.0,4.0,3.0,0.0
2021,4,CLE,2.0,1.0,0.0,1.0,1.0,0.0
2021,4,DAL,6.0,5.0,1.0,4.0,4.0,0.0
2021,4,DEN,2.0,1.0,0.0,4.0,2.0,2.0
2021,4,DET,6.0,2.0,0.0,4.0,3.0,1.0
2021,4,GB,5.0,3.0,2.0,2.0,2.0,0.0
2021,4,HOU,1.0,0.0,0.0,8.0,4.0,4.0
2021,4,IND,5.0,3.0,1.0,3.0,2.0,1.0
2021,4,JAX,4.0,3.0,0.0,4.0,3.0,1.0
2021,4,KC,6.0,6.0,0.0,6.0,3.0,3.0
2021,4,LA,4.0,2.0,1.0,6.0,4.0,2.0
2021,4,LAC,5.0,4.0,0.0,2.0,2.0,0.0
2021,4,LV,2.0,2.0,0.0,5.0,4.0,0.0
2021,4,MIA,3.0,2.0,1.0,5.0,3.0,1.0
2021,4,MIN,1.0,1.0,0.0,2.0,1.0,0.0
2021,4,NE,3.0,2.0,1.0,4.0,1.0,2.0
2021,4,NO,3.0,3.0,0.0,5.0,3.0,1.0
2021,4,NYG,5.0,3.0,1.0,3.0,3.0,0.0
2021,4,NYJ,5.0,3.0,2.0,6.0,2.0,3.0
2021,4,PHI,6.0,3.0,3.0,6.0,6.0,0.0
2021,4,PIT,2.0,2.0,0.0,5.0,3.0,2.0
2021,4,SEA,4.0,4.0,0.0,3.0,3.0,0.0
2021,4,SF,3.0,3.0,0.0,4.0,4.0,0.0
2021,4,TB,4.0,1.0,2.0,3.0,2.0,1.0
2021,4,TEN,6.0,2.0,3.0,5.0,3.0,2.0
2021,4,WAS,6.0,5.0,1.0,5.0,4.0,1.0
2021,5,ARI,3.0,2.0,1.0,2.0,1.0,0.0
2021,5,ATL,4.0,3.0,1.0,4.0,2.0,2.0
2021,5,BAL,6.0,4.0,1.0,6.0,3.0,1.0
2021,5,BUF,5.0,4.0,1.0,5.0,2.0,1.0
2021,5,CAR,3.0,1.0,1.0,4.0,2.0,1.0
2021,5,CHI,2.0,2.0,0.0,2.0,1.0,1.0
2021,5,CIN,3.0,3.0,0.0,5.0,2.0,1.0
2021,5,CLE,8.0,5.0,2.0,7.0,7.0,0.0
2021,5,DAL,8.0,4.0,3.0,3.0,2.0,0.0
2021,5,DEN,4.0,2.0,1.0,3.0,3.0,0.0
2021,5,DET,1.0,1.0,0.0,3.0,1.0,2.0
2021,5,GB,5.0,2.0,1.0,3.0,3.0,0.0
2021,5,HOU,4.0,3.0,1.0,5.0,2.0,2.0
2021,5,IND,6.0,3.0,1.0,6.0,4.0,1.0
2021,5,JAX,5.0,3.0,0.0,5.0,4.0,1.0
2021,5,KC,5.0,2.0,1.0,5.0,4.0,1.0
2021,5,LA,5.0,3.0,1.0,4.0,2.0,1.0
2021,5,LAC,7.0,7.0,0.0,8.0,5.0,2.0
2021,5,LV,2.0,1.0,1.0,2.0,2.0,0.0
2021,5,MIA,3.0,2.0,1.0,8.0,6.0,1.0
2021,5,MIN,3.0,1.0,2.0,1.0,1.0,0.0
2021,5,NE,5.0,2.0,2.0,4.0,3.0,1.0
2021,5,NO,5.0,5.0,0.0,5.0,2.0,2.0
2021,5,NYG,3.0,2.0,0.0,8.0,4.0,3.0
2021,5,NYJ,4.0,2.0,2.0,4.0,3.0,1.0
2021,5,PHI,4.0,2.0,1.0,3.0,1.0,1.0
2021,5,PIT,3.0,3.0,0.0,4.0,2.0,1.0
2021,5,SEA,4.0,2.0,1.0,5.0,3.0,1.0
2021,5,SF,2.0,1.0,0.0,3.0,2.0,1.0
2021,5,TB,8.0,6.0,1.0,3.0,2.0,1.0
2021,5,TEN,5.0,4.0,1.0,5.0,3.0,0.0
2021,5,WAS,5.0,2.0,2.0,5.0,5.0,0.0
2021,6,ARI,8.0,4.0,3.0,4.0,2.0,0.0
2021,6,BAL,5.0,4.0,1.0,2.0,1.0,0.0
2021,6,BUF,6.0,3.0,2.0,5.0,4.0,1.0
2021,6,CAR,3.0,2.0,1.0,6.0,3.0,3.0
2021,6,CHI,2.0,2.0,0.0,4.0,3.0,1.0
2021,6,CIN,5.0,4.0,1.0,2.0,1.0,1.0
2021,6,CLE,4.0,2.0,0.0,8.0,4.0,3.0
2021,6,DAL,5.0,2.0,1.0,4.0,4.0,0.0
2021,6,DEN,4.0,3.0,1.0,5.0,4.0,1.0
2021,6,DET,2.0,1.0,1.0,5.0,4.0,1.0
2021,6,GB,4.0,3.0,1.0,2.0,2.0,0.0
2021,6,HOU,1.0,0.0,1.0,4.0,4.0,0.0
2021,6,IND,4.0,4.0,0.0,1.0,0.0,1.0
2021,6,JAX,3.0,2.0,0.0,4.0,2.0,2.0
2021,6,KC,7.0,4.0,0.0,2.0,1.0,0.0
2021,6,LA,6.0,5.0,1.0,2.0,1.0,1.0
2021,6,LAC,2.0,1.0,0.0,5.0,4.0,1.0
2021,6,LV,5.0,4.0,1.0,4.0,3.0,1.0
2021,6,MIA,4.0,2.0,2.0,3.0,2.0,0.0
2021,6,MIN,6.0,3.0,3.0,3.0,2.0,1.0
2021,6,NE,4.0,4.0,0.0,5.0,2.0,1.0
2021,6,NYG,2.0,1.0,1.0,6.0,5.0,1.0
2021,6,PHI,3.0,3.0,0.0,5.0,4.0,0.0
2021,6,PIT,4.0,2.0,2.0,3.0,2.0,1.0
2021,6,SEA,3.0,2.0,1.0,4.0,2.0,2.0
2021,6,TB,5.0,4.0,0.0,3.0,3.0,0.0
2021,6,TEN,5.0,4.0,1.0,6.0,3.0,2.0
2021,6,WAS,2.0,1.0,0.0,7.0,4.0,0.0
2021,7,ARI,5.0,4.0,1.0,1.0,0.0,1.0
2021,7,ATL,6.0,3.0,3.0,5.0,4.0,0.0
2021,7,BAL,2.0,2.0,0.0,7.0,5.0,1.0
2021,7,CAR,1.0,0.0,0.0,4.0,2.0,1.0
2021,7,CHI,2.0,0.0,1.0,7.0,5.0,1.0
2021,7,CIN,7.0,5.0,1.0,2.0,2.0,0.0
2021,7,CLE,4.0,2.0,0.0,2.0,2.0,0.0
2021,7,DEN,2.0,2.0,0.0,4.0,2.0,0.0
2021,7,DET,5.0,1.0,2.0,5.0,3.0,2.0
2021,7,GB,5.0,3.0,1.0,5.0,1.0,1.0
2021,7,HOU,1.0,0.0,1.0,5.0,4.0,1.0
2021,7,IND,6.0,4.0,1.0,3.0,2.0,1.0
2021,7,KC,3.0,0.0,1.0,5.0,3.0,1.0
2021,7,LA,5.0,3.0,2.0,5.0,1.0,2.0
2021,7,LV,6.0,4.0,1.0,4.0,3.0,0.0
2021,7,MIA,5.0,4.0,0.0,6.0,3.0,3.0
2021,7,NE,7.0,7.0,0.0,2.0,2.0,0.0
2021,7,NO,4.0,1.0,2.0,1.0,1.0,0.0
2021,7,NYG,4.0,2.0,1.0,1.0,0.0,0.0
2021,7,NYJ,2.0,2.0,0.0,7.0,7.0,0.0
2021,7,PHI,4.0,3.0,0.0,6.0,4.0,1.0
2021,7,SEA,1.0,1.0,0.0,4.0,1.0,2.0
2021,7,SF,3.0,2.0,1.0,6.0,4.0,1.0
2021,7,TB,7.0,5.0,1.0,2.0,0.0,1.0
2021,7,TEN,5.0,3.0,1.0,3.0,0.0,1.0
2021,7,WAS,5.0,1.0,1.0,5.0,3.0,1.0
2021,8,ARI,4.0,3.0,0.0,5.0,3.0,1.0
2021,8,ATL,1.0,1.0,0.0,3.0,1.0,2.0
2021,8,BUF,4.0,3.0,1.0,3.0,1.0,0.0
2021,8,CAR,3.0,1.0,2.0,1.0,1.0,0.0
2021,8,CHI,4.0,2.0,2.0,5.0,3.0,2.0
2021,8,CIN,6.0,4.0,1.0,6.0,4.0,2.0
2021,8,CLE,2.0,1.0,1.0,5.0,2.0,1.0
2021,8,DAL,4.0,2.0,1.0,2.0,1.0,1.0
2021,8,DEN,2.0,2.0,0.0,4.0,1.0,0.0
2021,8,DET,1.0,1.0,0.0,5.0,4.0,1.0
2021,8,GB,5.0,3.0,1.0,4.0,3.0,0.0
2021,8,HOU,2.0,2.0,0.0,8.0,6.0,1.0
2021,8,IND,5.0,4.0,1.0,3.0,3.0,0.0
2021,8,JAX,2.0,1.0,0.0,4.0,3.0,1.0
2021,8,KC,6.0,2.0,2.0,3.0,2.0,1.0
2021,8,LA,8.0,6.0,1.0,2.0,2.0,0.0
2021,8,LAC,3.0,3.0,0.0,4.0,1.0,2.0
2021,8,MIA,3.0,1.0,0.0,4.0,3.0,1.0
2021,8,MIN,2.0,1.0,1.0,4.0,2.0,1.0
2021,8,NE,4.0,1.0,2.0,3.0,3.0,0.0
2021,8,NO,7.0,3.0,3.0,4.0,4.0,0.0
2021,8,NYG,3.0,2.0,1.0,6.0,2.0,2.0
2021,8,NYJ,6.0,4.0,2.0,6.0,4.0,1.0
2021,8,PHI,5.0,4.0,1.0,1.0,1.0,0.0
2021,8,PIT,5.0,2.0,1.0,2.0,1.0,1.0
2021,8,SEA,4.0,3.0,1.0,2.0,1.0,0.0
2021,8,SF,5.0,3.0,2.0,4.0,2.0,2.0
2021,8,TB,4.0,4.0,0.0,7.0,3.0,3.0
2021,8,TEN,3.0,3.0,0.0,5.0,4.0,1.0
2021,8,WAS,4.0,1.0,0.0,2.0,2.0,0.0
2021,9,ARI,5.0,4.0,1.0,3.0,2.0,1.0
2021,9,ATL,5.0,3.0,2.0,4.0,3.0,1.0
2021,9,BAL,6.0,4.0,2.0,5.0,4.0,1.0
2021,9,BUF,1.0,0.0,1.0,3.0,0.0,2.0
2021,9,CAR,3.0,1.0,1.0,3.0,2.0,1.0
2021,9,CHI,4.0,2.0,2.0,3.0,3.0,0.0
2021,9,CIN,4.0,3.0,1.0,6.0,4.0,2.0
2021,9,CLE,6.0,4.0,2.0,4.0,3.0,1.0
2021,9,DAL,3.0,2.0,0.0,4.0,3.0,1.0
2021,9,DEN,4.0,3.0,1.0,3.0,2.0,0.0
2021,9,GB,2.0,1.0,0.0,2.0,1.0,1.0
2021,9,HOU,4.0,0.0,3.0,2.0,2.0,0.0
2021,9,IND,7.0,6.0,0.0,6.0,4.0,1.0
2021,9,JAX,3.0,0.0,2.0,1.0,0.0,1.0
2021,9,KC,2.0,1.0,1.0,2.0,1.0,0.0
2021,9,LA,3.0,1.0,2.0,3.0,3.0,0.0
2021,9,LAC,6.0,3.0,2.0,4.0,3.0,1.0
2021,9,LV,6.0,1.0,3.0,4.0,1.0,3.0
2021,9,MIA,2.0,2.0,0.0,4.0,0.0,3.0
2021,9,MIN,5.0,4.0,1.0,6.0,4.0,2.0
2021,9,NE,3.0,2.0,1.0,3.0,1.0,1.0
2021,9,NO,4.0,3.0,1.0,5.0,3.0,2.0
2021,9,NYG,4.0,1.0,3.0,6.0,1.0,3.0
2021,9,NYJ,6.0,4.0,1.0,7.0,6.0,0.0
2021,9,PHI,4.0,3.0,1.0,6.0,3.0,2.0
2021,9,PIT,3.0,3.0,0.0,4.0,2.0,2.0
2021,9,SF,3.0,2.0,1.0,5.0,4.0,1.0
2021,9,TEN,3.0,3.0,0.0,3.0,1.0,2.0
2021,10,ARI,2.0,1.0,0.0,4.0,3.0,1.0
2021,10,ATL,1.0,0.0,1.0,5.0,5.0,0.0
2021,10,BAL,2.0,1.0,0.0,4.0,1.0,3.0
2021,10,BUF,7.0,6.0,1.0,2.0,2.0,0.0
2021,10,CAR,4.0,3.0,1.0,2.0,1.0,0.0
2021,10,CLE,2.0,1.0,0.0,7.0,6.0,1.0
2021,10,DAL,5.0,5.0,0.0,1.0,0.0,1.0
2021,10,DEN,5.0,1.0,2.0,4.0,2.0,2.0
2021,10,DET,3.0,2.0,1.0,3.0,1.0,2.0
2021,10,GB,5.0,2.0,1.0,1.0,0.0,0.0
2021,10,IND,4.0,1.0,3.0,2.0,2.0,0.0
2021,10,JAX,2.0,2.0,0.0,4.0,1.0,3.0
2021,10,KC,6.0,5.0,1.0,3.0,2.0,0.0
2021,10,LA,4.0,1.0,1.0,3.0,3.0,0.0
2021,10,LAC,3.0,2.0,1.0,4.0,3.0,1.0
2021,10,LV,3.0,2.0,0.0,6.0,5.0,1.0
2021,10,MIA,4.0,1.0,3.0,2.0,1.0,0.0
2021,10,MIN,4.0,3.0,1.0,3.0,2.0,1.0
2021,10,NE,7.0,6.0,1.0,2.0,1.0,0.0
2021,10,NO,4.0,3.0,1.0,5.0,2.0,3.0
2021,10,NYJ,2.0,2.0,0.0,7.0,6.0,1.0
2021,10,PHI,4.0,2.0,2.0,5.0,1.0,2.0
2021,10,PIT,3.0,1.0,2.0,3.0,2.0,1.0
2021,10,SEA,1.0,0.0,0.0,5.0,2.0,1.0
2021,10,SF,3.0,3.0,0.0,4.0,1.0,1.0
2021,10,TB,4.0,2.0,2.0,5.0,3.0,2.0
2021,10,TEN,5.0,2.0,3.0,4.0,3.0,1.0
2021,10,WAS,5.0,3.0,2.0,4.0,2.0,2.0
2021,11,ARI,4.0,3.0,0.0,3.0,1.0,2.0
2021,11,ATL,2.0,0.0,0.0,3.0,1.0,2.0
2021,11,BAL,3.0,1.0,2.0,3.0,2.0,0.0
2021,11,BUF,2.0,2.0,0.0,7.0,5.0,2.0
2021,11,CAR,3.0,3.0,0.0,6.0,3.0,2.0
2021,11,CHI,3.0,2.0,0.0,3.0,1.0,2.0
2021,11,CIN,3.0,3.0,0.0,3.0,1.0,1.0
2021,11,CLE,2.0,2.0,0.0,2.0,1.0,0.0
2021,11,DAL,3.0,0.0,2.0,3.0,2.0,1.0
2021,11,DET,2.0,1.0,0.0,2.0,2.0,0.0
2021,11,GB,5.0,4.0,0.0,5.0,4.0,1.0
2021,11,HOU,4.0,2.0,2.0,3.0,2.0,0.0
2021,11,IND,7.0,5.0,2.0,2.0,2.0,0.0
2021,11,JAX,2.0,1.0,1.0,4.0,3.0,1.0
2021,11,KC,3.0,2.0,1.0,3.0,0.0,2.0
2021,11,LAC,8.0,5.0,2.0,7.0,4.0,2.0
2021,11,LV,3.0,1.0,1.0,3.0,3.0,0.0
2021,11,MIA,5.0,3.0,1.0,5.0,2.0,1.0
2021,11,MIN,5.0,4.0,1.0,5.0,4.0,0.0
2021,11,NE,3.0,1.0,2.0,2.0,0.0,0.0
2021,11,NO,5.0,4.0,1.0,5.0,3.0,2.0
2021,11,NYG,2.0,1.0,1.0,5.0,3.0,2.0
2021,11,NYJ,5.0,2.0,1.0,5.0,3.0,1.0
2021,11,PHI,5.0,3.0,2.0,5.0,4.0,1.0
2021,11,PIT,7.0,4.0,2.0,8.0,5.0,2.0
2021,11,SEA,3.0,1.0,2.0,4.0,3.0,0.0
2021,11,SF,4.0,3.0,1.0,2.0,1.0,1.0
2021,11,TB,5.0,3.0,2.0,2.0,1.0,1.0
2021,11,TEN,3.0,2.0,0.0,4.0,2.0,2.0
2021,11,WAS,6.0,3.0,2.0,3.0,3.0,0.0
2021,12,ATL,3.0,3.0,0.0,3.0,1.0,2.0
2021,12,BAL,2.0,1.0,1.0,1.0,1.0,0.0
2021,12,BUF,6.0,4.0,1.0,1.0,1.0,0.0
2021,12,CAR,2.0,1.0,0.0,4.0,3.0,1.0
2021,12,CHI,3.0,1.0,2.0,2.0,2.0,0.0
2021,12,CIN,5.0,4.0,1.0,1.0,1.0,0.0
2021,12,CLE,1.0,1.0,0.0,2.0,1.0,1.0
2021,12,DAL,5.0,4.0,1.0,6.0,3.0,3.0
2021,12,DEN,3.0,3.0,0.0,3.0,2.0,0.0
