season,week,recent_team,player_id,player_display_name,attempts_fg_0_39,attempts_fg_40_49,attempts_fg_50_plus,made_fg_0_39,made_fg_40_49,made_fg_50_plus,pat_attempts,pat_made,fantasy_points_ppr,position,opponent_team
2024,14,SEA,00-0031492,J.Myers,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,12.0,K,ARI
2024,14,SF,00-0038562,J.Moody,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,8.0,K,CHI
2024,14,TB,00-0035358,C.McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,LV
2024,14,TEN,00-0025565,N.Folk,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,K,JAX
2024,15,ARI,00-0038567,C.Ryland,1.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,14.0,K,NE
2024,15,ATL,00-0033702,Y.Koo,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,K,LV
2024,15,BAL,00-0029597,J.Tucker,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,K,NYG
2024,15,BUF,00-0036162,T.Bass,1.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,15.0,K,DET
2024,15,CAR,00-0034173,E.Pineiro,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,DAL
2024,15,CHI,00-0031203,C.Santos,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,K,MIN
2024,15,CIN,00-0038097,C.York,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,7.0,K,TEN
2024,15,CLE,00-0036816,R.Patterson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,KC
2024,15,DAL,00-0037692,B.Aubrey,0.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,16.0,K,CAR
2024,15,DEN,00-0032569,W.Lutz,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,K,IND
2024,15,DET,00-0039172,J.Bates,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,K,BUF
2024,15,GB,00-0029822,B.McManus,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,12.0,K,SEA
2024,15,HOU,00-0032726,K.Fairbairn,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,K,MIA
2024,15,IND,00-0035269,M.Gay,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,K,DEN
2024,15,JAX,00-0039409,C.Little,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,15.0,K,NYJ
2024,15,KC,00-0033303,H.Butker,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,K,CLE
2024,15,LA,00-0039750,J.Karty,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,K,SF
2024,15,LAC,00-0037224,C.Dicker,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,K,TB
2024,15,LV,00-0034161,D.Carlson,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,K,ATL
2024,15,MIA,00-0034794,J.Sanders,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,K,HOU
2024,15,MIN,00-0039404,W.Reichard,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,15.0,K,CHI
2024,15,NE,00-0035192,J.Slye,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,7.0,K,ARI
2024,15,NO,00-0038905,B.Grupe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,K,WAS
2024,15,NYG,00-0026858,G.Gano,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,BAL
2024,15,NYJ,00-0038402,A.Carlson,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,JAX
2024,15,PHI,00-0033787,J.Elliott,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,10.0,K,PIT
2024,15,PIT,00-0031136,C.Boswell,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,K,PHI
2024,15,SEA,00-0031492,J.Myers,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,K,GB
2024,15,SF,00-0038562,J.Moody,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,K,LA
2024,15,TB,00-0035358,C.McLaughlin,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,18.0,K,LAC
2024,15,TEN,00-0025565,N.Folk,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,K,CIN
2024,15,WAS,00-0034450,G.Joseph,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,9.0,K,NO
2024,16,ARI,00-0038567,C.Ryland,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,15.0,K,CAR
2024,16,ATL,00-0036816,R.Patterson,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,12.0,K,NYG
2024,16,BAL,00-0029597,J.Tucker,1.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,12.0,K,PIT
2024,16,BUF,00-0036162,T.Bass,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,8.0,K,NE
2024,16,CAR,00-0034173,E.Pineiro,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,6.0,K,ARI
2024,16,CHI,00-0031203,C.Santos,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,DET
2024,16,CIN,00-0038097,C.York,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,8.0,K,CLE
2024,16,CLE,00-0030098,D.Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,K,CIN
2024,16,DAL,00-0037692,B.Aubrey,0.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,21.0,K,TB
2024,16,DEN,00-0032569,W.Lutz,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,12.0,K,LAC
2024,16,DET,00-0039172,J.Bates,2.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,10.0,K,CHI
2024,16,GB,00-0029822,B.McManus,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,13.0,K,NO
2024,16,HOU,00-0032726,K.Fairbairn,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,K,KC
2024,16,IND,00-0035269,M.Gay,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,8.0,K,TEN
2024,16,JAX,00-0039409,C.Little,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,LV
2024,16,KC,00-0033303,H.Butker,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,10.0,K,HOU
2024,16,LA,00-0039750,J.Karty,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,8.0,K,NYJ
2024,16,LAC,00-0037224,C.Dicker,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,K,DEN
2024,16,LV,00-0034161,D.Carlson,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,K,JAX
2024,16,MIA,00-0034794,J.Sanders,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,21.0,K,SF
2024,16,MIN,00-0039404,W.Reichard,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,12.0,K,SEA
2024,16,NE,00-0035192,J.Slye,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,K,BUF
2024,16,NYG,00-0026858,G.Gano,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,ATL
2024,16,NYJ,00-0038402,A.Carlson,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,K,LA
2024,16,PHI,00-0033787,J.Elliott,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,19.0,K,WAS
2024,16,PIT,00-0031136,C.Boswell,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,7.0,K,BAL
2024,16,SEA,00-0031492,J.Myers,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,7.0,K,MIN
2024,16,SF,00-0038562,J.Moody,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,MIA
2024,16,TB,00-0035358,C.McLaughlin,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,DAL
2024,16,TEN,00-0039649,B.Narveson,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,K,IND
2024,16,WAS,00-0033862,Z.Gonzalez,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,PHI
2024,17,ARI,00-0038567,C.Ryland,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,K,LA
2024,17,ATL,00-0036816,R.Patterson,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,6.0,K,WAS
2024,17,BAL,00-0029597,J.Tucker,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,9.0,K,HOU
2024,17,BUF,00-0036162,T.Bass,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,8.0,K,NYJ
2024,17,CAR,00-0034173,E.Pineiro,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,K,TB
2024,17,CHI,00-0031203,C.Santos,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,K,SEA
2024,17,CIN,00-0038097,C.York,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,DEN
2024,17,CLE,00-0030098,D.Hopkins,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,K,MIA
2024,17,DAL,00-0037692,B.Aubrey,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,K,PHI
2024,17,DEN,00-0032569,W.Lutz,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,CIN
2024,17,DET,00-0039172,J.Bates,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,11.0,K,SF
2024,17,GB,00-0029822,B.McManus,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,MIN
2024,17,IND,00-0035269,M.Gay,2.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,9.0,K,NYG
2024,17,JAX,00-0039409,C.Little,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,K,TEN
2024,17,KC,00-0033303,H.Butker,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0,K,PIT
2024,17,LA,00-0039750,J.Karty,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,K,ARI
2024,17,LAC,00-0037224,C.Dicker,3.0,1.0,0.0,3.0,1.0,0.0,4.0,4.0,17.0,K,NE
2024,17,LV,00-0034161,D.Carlson,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,15.0,K,NO
2024,17,MIA,00-0034794,J.Sanders,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,K,CLE
2024,17,MIN,00-0039404,W.Reichard,1.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,11.0,K,GB
2024,17,NE,00-0035192,J.Slye,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,LAC
2024,17,NO,00-0038905,B.Grupe,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,LV
2024,17,NYG,00-0026858,G.Gano,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,9.0,K,IND
2024,17,PHI,00-0033787,J.Elliott,2.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,11.0,K,DAL
2024,17,PIT,00-0031136,C.Boswell,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,KC
2024,17,SEA,00-0031492,J.Myers,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,K,CHI
2024,17,SF,00-0038562,J.Moody,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,4.0,K,DET
2024,17,TB,00-0035358,C.McLaughlin,2.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,12.0,K,CAR
2024,17,TEN,00-0035189,M.Wright,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,K,JAX
2024,17,WAS,00-0033862,Z.Gonzalez,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,ATL
2024,18,ARI,00-0038567,C.Ryland,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,14.0,K,SF
2024,18,ATL,00-0036816,R.Patterson,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,8.0,K,CAR
2024,18,BAL,00-0029597,J.Tucker,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,K,CLE
2024,18,BUF,00-0036162,T.Bass,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,K,NE
2024,18,CAR,00-0034173,E.Pineiro,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,8.0,K,ATL
2024,18,CHI,00-0031203,C.Santos,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,8.0,K,GB
2024,18,CIN,00-0038097,C.York,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,14.0,K,PIT
2024,18,CLE,00-0030098,D.Hopkins,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,BAL
2024,18,DAL,00-0037692,B.Aubrey,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,14.0,K,WAS
2024,18,DEN,00-0032569,W.Lutz,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,8.0,K,KC
2024,18,DET,00-0039172,J.Bates,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,K,MIN
2024,18,GB,00-0029822,B.McManus,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,K,CHI
2024,18,HOU,00-0032726,K.Fairbairn,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0,K,TEN
2024,18,IND,00-0035269,M.Gay,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,16.0,K,JAX
2024,18,JAX,00-0039409,C.Little,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,15.0,K,IND
2024,18,KC,00-0033303,H.Butker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,K,DEN
2024,18,LA,00-0039750,J.Karty,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,17.0,K,SEA
2024,18,LAC,00-0037224,C.Dicker,3.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,15.0,K,LV
2024,18,LV,00-0034161,D.Carlson,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,K,LAC
2024,18,MIA,00-0034794,J.Sanders,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,NYJ
2024,18,MIN,00-0039404,W.Reichard,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,11.0,K,DET
2024,18,NE,00-0035192,J.Slye,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,15.0,K,BUF
2024,18,NO,00-0038905,B.Grupe,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,14.0,K,TB
2024,18,NYG,00-0026858,G.Gano,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,K,PHI
2024,18,NYJ,00-0034450,G.Joseph,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,MIA
2024,18,PHI,00-0033787,J.Elliott,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,NYG
2024,18,PIT,00-0031136,C.Boswell,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,7.0,K,CIN
2024,18,SEA,00-0031492,J.Myers,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,8.0,K,LA
2024,18,SF,00-0038562,J.Moody,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,8.0,K,ARI
2024,18,TB,00-0035358,C.McLaughlin,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,11.0,K,NO
2024,18,TEN,00-0035189,M.Wright,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,K,HOU
2024,18,WAS,00-0033862,Z.Gonzalez,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,K,DAL
2024,19,BAL,00-0029597,J.Tucker,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,PIT
2024,19,BUF,00-0036162,T.Bass,3.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,11.0,K,DEN
2024,19,DEN,00-0032569,W.Lutz,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,K,BUF
2024,19,GB,00-0029822,B.McManus,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,PHI
2024,19,HOU,00-0032726,K.Fairbairn,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,13.0,K,LAC
2024,19,LA,00-0039750,J.Karty,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,10.0,K,MIN
2024,19,LAC,00-0037224,C.Dicker,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,K,HOU
2024,19,MIN,00-0039404,W.Reichard,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,K,LA
2024,19,PHI,00-0033787,J.Elliott,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,10.0,K,GB
2024,19,PIT,00-0031136,C.Boswell,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,BAL
2024,19,TB,00-0035358,C.McLaughlin,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,K,WAS
2024,19,WAS,00-0033862,Z.Gonzalez,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,13.0,K,TB
2024,20,BAL,00-0029597,J.Tucker,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,K,BUF
2024,20,BUF,00-0036162,T.Bass,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,11.0,K,BAL
2024,20,DET,00-0039172,J.Bates,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,K,WAS
2024,20,HOU,00-0032726,K.Fairbairn,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,K,KC
2024,20,KC,00-0033303,H.Butker,3.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,11.0,K,HOU
2024,20,LA,00-0039750,J.Karty,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,PHI
2024,20,PHI,00-0033787,J.Elliott,2.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,11.0,K,LA
2024,20,WAS,00-0033862,Z.Gonzalez,0.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,10.0,K,DET
2024,21,BUF,00-0036162,T.Bass,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,7.0,K,KC
2024,21,KC,00-0033303,H.Butker,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,BUF
2024,21,PHI,00-0033787,J.Elliott,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,K,WAS
2024,21,WAS,00-0033862,Z.Gonzalez,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,K,PHI
2024,22,PHI,00-0033787,J.Elliott,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,20.0,K,KC
