season,team,total_minutes,returning_minutes,continuity_pct
2016,Schreiner,400,163,0.4075
2016,Chadron State,200,74,0.37
2016,UVA Wise,200,131,0.655
2016,Webber International,600,309,0.515
2016,University of The Southwest,200,125,0.625
2016,William Woods,200,0,0.0
2016,Waldorf College,200,62,0.31
2016,Mobile,200,39,0.195
2016,Fort Valley State,600,224,0.37333333333333335
2016,Benedictine (AZ),200,0,0.0
2016,Kean,400,146,0.365
2016,Medgar Evers,200,0,0.0
2016,Bowie State,200,0,0.0
2016,Linfield College,200,0,0.0
2016,Johnson University Florida,200,30,0.15
2016,Malone,200,174,0.87
2016,Covenant,200,101,0.505
2016,Carroll (MT),400,235,0.5875
2016,Millsaps,200,59,0.295
2016,Jarvis Christian,600,197,0.3283333333333333
2016,Lourdes University,200,0,0.0
2016,Blue Mountain,600,195,0.325
2016,Fresno Pacific,600,296,0.49333333333333335
2016,Oakland City,600,354,0.59
2016,WVU Tech,200,88,0.44
2016,Vanguard,200,79,0.395
2016,Goldey-Beacom,400,186,0.465
2016,John Brown,200,0,0.0
2016,Molloy,200,0,0.0
2016,Worcester State,200,0,0.0
2016,Ave Maria,400,325,0.8125
2016,UT Tyler,200,94,0.47
2016,Eastern Mennonite,200,0,0.0
2016,Lyon,200,52,0.26
2016,Johnson & Wales (NC),800,441,0.55125
2016,Illinois Tech,200,0,0.0
2016,Tiffin,200,134,0.67
2016,Reinhardt,599,528,0.8814691151919867
2016,Pacific Union,800,496,0.62
2016,Valley City,400,23,0.0575
2016,Pacific Lutheran,200,168,0.84
2016,Chaminade,600,391,0.6516666666666666
2016,Northland,200,126,0.63
2016,Clarks Summit,400,0,0.0
2016,Angelo State,200,0,0.0
2016,Point Loma Nazarene,200,0,0.0
2016,Albany St (GA),200,0,0.0
2016,Warren Wilson,200,129,0.645
2016,FDU Florham,200,113,0.565
2016,George Fox,200,0,0.0
2016,Arkansas-Fort Smith,200,103,0.515
2016,Ohio Dominican,200,173,0.865
2016,Bridgewater College (VA),200,34,0.17
2016,Adams State,400,176,0.44
2016,Wiley,200,37,0.185
2016,CS Dominguez Hills,200,152,0.76
2016,Greensboro College,200,137,0.685
2016,Florida Memorial,400,250,0.625
2016,LSU Shreveport,400,0,0.0
2016,Coker,200,148,0.74
2016,Antelope Valley,1000,0,0.0
2016,Trevecca Nazarene,200,186,0.93
2016,Mount Saint Vincent,200,191,0.955
2016,Queens College NY,200,0,0.0
2016,Indiana University Northwest,400,255,0.6375
2016,Illinois-Springfield,200,69,0.345
2016,San Diego Christian,1000,674,0.674
2016,Rochester University (MI),600,538,0.8966666666666666
2016,Allen University,1000,261,0.261
2016,Methodist,200,0,0.0
2016,Cincinnati Clermont,200,20,0.1
2016,Manchester,200,147,0.735
2016,Central Baptist College,400,154,0.385
2016,Lees-McRae,200,56,0.28
2016,Bushnell,200,127,0.635
2016,Mars Hill,400,305,0.7625
2016,Multnomah University,400,0,0.0
2016,Paine,200,136,0.68
2016,Alma,200,168,0.84
2016,Montana-Western,200,122,0.61
2016,Saint Martin's,200,36,0.18
2016,Cal State East Bay,200,164,0.82
2016,Holy Names University,600,346,0.5766666666666667
2016,Master's University,200,119,0.595
2016,Cal State LA,200,101,0.505
2016,Williams Baptist,200,0,0.0
2016,Mount St. Joseph,201,101,0.5024875621890548
2016,Goucher,200,177,0.885
2016,Florida College,200,57,0.285
2016,Cumberland (TN),200,0,0.0
2016,Shenandoah,200,42,0.21
2016,Regis (CO),200,0,0.0
2016,Phoenix,200,66,0.33
2016,Oberlin,200,0,0.0
2016,MIT,200,121,0.605
2016,Eckerd,200,144,0.72
2016,Chowan,200,126,0.63
2016,Wisconsin-Superior,200,0,0.0
2016,Minnesota Morris,200,59,0.295
2016,Roosevelt,400,141,0.3525
2016,Indiana-Kokomo,600,457,0.7616666666666667
2016,Quincy,200,141,0.705
2016,Minnesota Duluth,200,162,0.81
2016,Maryville University (MO),200,0,0.0
2016,Texas Permian Basin,200,7,0.035
2016,Farmingdale State,200,0,0.0
2016,Michigan-Dearborn,200,96,0.48
2016,Trinity International,400,167,0.4175
2016,Emmanuel (MA),200,0,0.0
2016,Belmont Abbey,400,0,0.0
2016,College of Idaho,200,0,0.0
2016,Cedarville,200,54,0.27
2016,William Jewell,200,127,0.635
2016,Emporia St,200,128,0.64
2016,Washington Adventist,600,0,0.0
2016,Catawba,200,146,0.73
2016,Simpson College (IA),400,362,0.905
2016,Thiel,200,169,0.845
2016,Notre Dame de Namur,200,139,0.695
2016,Hiram,200,0,0.0
2016,Arkansas-Monticello,200,67,0.335
2016,Wesley,200,0,0.0
2016,Urbana,200,97,0.485
2016,Arkansas Tech,200,74,0.37
2016,Geneva,200,0,0.0
2016,East Central (OK),200,0,0.0
2016,Pine Manor,200,0,0.0
2016,Rio Grande,400,174,0.435
2016,Johnson & Wales (CO),200,0,0.0
2016,Tampa,200,27,0.135
2016,Widener,200,0,0.0
2016,Thomas (GA),600,440,0.7333333333333333
2016,Alaska Anchorage,600,127,0.21166666666666667
2016,St. Edward's,400,387,0.9675
2016,Hiwassee,800,416,0.52
2016,Southeastern Oklahoma State,200,146,0.73
2016,Pensacola Christian College,200,120,0.6
2016,Miles,200,44,0.22
2016,Western State Colorado University,200,51,0.255
2016,Albion,200,151,0.755
2016,Wheelock College,200,144,0.72
2016,Wentworth Institute Of Technology,200,153,0.765
2016,Rockhurst,200,109,0.545
2016,Silver Lake,200,0,0.0
2016,Oregon Tech,200,0,0.0
2016,Staten Island,200,0,0.0
2016,Black Hills State,200,110,0.55
2016,Henderson State,200,0,0.0
2016,CS Monterey Bay,200,0,0.0
2016,Great Falls,1000,558,0.558
2016,Rowan,200,110,0.55
2016,Marygrove,400,299,0.7475
2016,Kenyon,200,0,0.0
2016,Concordia Oregon,200,111,0.555
2016,Wayne State (NE),200,86,0.43
2016,Fort Lewis,200,0,0.0
2016,Selma,200,46,0.23
2016,Madonna,200,0,0.0
2016,St. Josephs (IND),200,109,0.545
2016,Austin,200,141,0.705
2016,New Hope Christian College,200,0,0.0
2016,Daniel Webster College,400,148,0.37
2016,Marian (IN),200,0,0.0
2016,Northern Michigan,200,82,0.41
2016,Rutgers-Newark,200,0,0.0
2016,Seton Hill,200,0,0.0
2016,Cincinnati Christian,200,111,0.555
2016,Bristol,200,105,0.525
2016,BYU-Hawaii,200,0,0.0
2016,La Roche,200,77,0.385
2016,Roanoke,200,0,0.0
2016,Grace Bible College,200,53,0.265
2016,Embry-Riddle (FL),200,0,0.0
2016,Penn State (Harrisburg),200,53,0.265
2016,South Dakota St School Of Mines,200,137,0.685
2016,Thomas More,200,0,0.0
2016,Denison,200,0,0.0
2016,Biola,200,0,0.0
2016,Utica,200,0,0.0
2016,Mary Washington,200,0,0.0
2016,Ursinus,200,84,0.42
2016,Missouri Valley,200,122,0.61
2016,Francis Marion,200,0,0.0
2016,Purdue North Central,200,0,0.0
2016,Ryerson,200,0,0.0
2016,St. Catharine (KY),200,67,0.335
2017,Abilene Christian,5900,4555,0.7720338983050847
2017,Air Force,6675,5792,0.8677153558052434
2017,Akron,7200,6665,0.9256944444444445
2017,Alabama A&M,5875,3637,0.6190638297872341
2017,Alabama,6700,4111,0.6135820895522388
2017,Alabama State,6300,4077,0.6471428571428571
2017,Alcorn State,6425,2796,0.4351750972762646
2017,American University,6025,3744,0.6214107883817427
2017,App State,6025,4330,0.7186721991701245
2017,Arizona State,6620,5760,0.8700906344410876
2017,Arizona,7400,3881,0.5244594594594595
2017,Arkansas,7000,4473,0.639
2017,Arkansas State,6425,3143,0.48918287937743193
2017,Arkansas-Pine Bluff,6525,3612,0.5535632183908046
2017,Army,6475,4930,0.7613899613899614
2017,Auburn,6250,2166,0.34656
2017,Austin Peay,6076,5536,0.9111257406188282
2017,BYU,6799,3632,0.5341962053243124
2017,Ball State,6898,6418,0.9304146129312845
2017,Baylor,7000,6696,0.9565714285714285
2017,Belmont,6025,6025,1.0
2017,Bethune-Cookman,6575,2748,0.4179467680608365
2017,Binghamton,6425,6040,0.9400778210116731
2017,Boise State,6200,4761,0.7679032258064517
2017,Boston College,6401,2550,0.39837525386658335
2017,Boston University,6500,5278,0.812
2017,Bowling Green,6475,5024,0.775907335907336
2017,Bradley,6627,2960,0.446657612796137
2017,Brown,6000,4581,0.7635
2017,Bryant,6371,3984,0.6253335426149741
2017,Bucknell,7002,5781,0.8256212510711225
2017,Buffalo,6425,4926,0.7666926070038911
2017,Butler,6850,5006,0.7308029197080292
2017,Cal Poly,6250,4171,0.66736
2017,Cal State Bakersfield,6925,5067,0.7316967509025271
2017,Cal State Fullerton,6575,3440,0.5231939163498099
2017,Cal State Northridge,5998,5775,0.9628209403134378
2017,California,6701,4483,0.6690046261751977
2017,Campbell,7450,4273,0.5735570469798658
2017,Canisius,6850,4280,0.6248175182481752
2017,Central Arkansas,6476,5730,0.8848054354539839
2017,Central Connecticut,5852,4325,0.7390635680109364
2017,Central Michigan,6475,3482,0.5377606177606178
2017,Charleston,6825,6311,0.9246886446886446
2017,Charleston Southern,6274,3654,0.582403570290086
2017,Charlotte,5825,4176,0.7169098712446352
2017,Chattanooga,6225,4235,0.6803212851405622
2017,Chicago State,6501,4664,0.7174280879864636
2017,Cincinnati,7250,6281,0.8663448275862069
2017,Clemson,6424,5993,0.9329078455790785
2017,Cleveland State,6300,4548,0.7219047619047619
2017,Coastal Carolina,8051,4593,0.5704881381194883
2017,Colgate,6525,5580,0.8551724137931035
2017,Colorado,6650,5567,0.8371428571428572
2017,Colorado State,7000,4595,0.6564285714285715
2017,Columbia,5450,4009,0.7355963302752293
2017,Coppin State,6450,3466,0.5373643410852713
2017,Cornell,5826,5308,0.911088225197391
2017,Creighton,7000,6545,0.935
2017,Dartmouth,5425,4322,0.7966820276497696
2017,Davidson,6450,5459,0.8463565891472868
2017,Dayton,6425,6371,0.9915953307392996
2017,DePaul,6625,3253,0.4910188679245283
2017,Delaware,6625,5239,0.7907924528301887
2017,Delaware State,6475,5943,0.9178378378378378
2017,Denver,5825,5204,0.8933905579399142
2017,Detroit Mercy,6275,4160,0.6629482071713148
2017,Drake,6274,4834,0.7704813516098183
2017,Drexel,6502,3993,0.6141187326976315
2017,Duke,7400,4935,0.6668918918918919
2017,Duquesne,6400,2969,0.46390625
2017,East Carolina,6600,4029,0.6104545454545455
2017,East Tennessee State,7076,4409,0.6230921424533635
2017,Eastern Illinois,5976,3399,0.5687751004016064
2017,Eastern Kentucky,6325,2319,0.3666403162055336
2017,Eastern Michigan,6650,5937,0.892781954887218
2017,Elon,6549,5603,0.8555504657199573
2017,Evansville,6675,5267,0.789063670411985
2017,Fairfield,6050,5747,0.9499173553719008
2017,Fairleigh Dickinson,6026,5372,0.8914702953866578
2017,Florida A&M,6100,2678,0.43901639344262294
2017,Florida Atlantic,6077,3318,0.5459930886950798
2017,Florida,7275,6336,0.8709278350515464
2017,Florida Gulf Coast,6850,6390,0.9328467153284672
2017,Florida International,6350,4401,0.6930708661417323
2017,Florida State,7000,4580,0.6542857142857142
2017,Fordham,6499,3853,0.5928604400677028
2017,Fresno State,6749,6022,0.8922803378278263
2017,Furman,6850,6131,0.895036496350365
2017,Gardner-Webb,6725,5304,0.7886988847583644
2017,George Mason,6925,4754,0.6864981949458484
2017,George Washington,7000,4474,0.6391428571428571
2017,Georgetown,6450,3654,0.5665116279069767
2017,Georgia,6850,5793,0.8456934306569343
2017,Georgia Southern,6624,5951,0.8983997584541062
2017,Georgia State,6624,5549,0.8377113526570048
2017,Georgia Tech,7225,5209,0.7209688581314879
2017,Gonzaga,7800,5502,0.7053846153846154
2017,Grambling,6700,3972,0.5928358208955223
2017,Grand Canyon,6251,4068,0.6507758758598624
2017,Green Bay,6475,5142,0.7941312741312742
2017,Hampton,6249,4104,0.656745079212674
2017,Harvard,5600,2445,0.43660714285714286
2017,Hawai'i,6050,2602,0.4300826446280992
2017,High Point,6300,4672,0.7415873015873016
2017,Hofstra,6450,4887,0.7576744186046511
2017,Holy Cross,6425,0,0.0
2017,Houston Christian,6001,4021,0.6700549908348609
2017,Houston,6425,5528,0.8603891050583657
2017,Howard,6800,5664,0.8329411764705882
2017,IU Indianapolis,6251,5280,0.8446648536234203
2017,Idaho State,5850,4403,0.7526495726495727
2017,Idaho,6350,5140,0.8094488188976378
2017,Illinois,6825,6193,0.9073992673992674
2017,Illinois State,7025,4921,0.7004982206405694
2017,Incarnate Word,5825,4118,0.7069527896995708
2017,Indiana,6750,4841,0.7171851851851851
2017,Indiana State,6375,5332,0.8363921568627452
2017,Iona,7075,3726,0.5266431095406361
2017,Iowa,6775,4203,0.6203690036900369
2017,Iowa State,7125,5131,0.720140350877193
2017,Jackson State,6450,4035,0.6255813953488372
2017,Jacksonville,6625,6087,0.9187924528301887
2017,Jacksonville State,7050,4681,0.6639716312056737
2017,James Madison,6675,6171,0.9244943820224719
2017,Kansas City,7024,4486,0.6386674259681093
2017,Kansas,7277,5939,0.8161330218496633
2017,Kansas State,6825,6071,0.8895238095238095
2017,Kennesaw State,6400,4502,0.7034375
2017,Kent State,7325,5032,0.686962457337884
2017,Kentucky,7626,3381,0.44335169158143195
2017,LSU,6400,3621,0.56578125
2017,La Salle,6100,5782,0.9478688524590164
2017,Lafayette,6025,3675,0.6099585062240664
2017,Lamar,6875,3758,0.5466181818181818
2017,Lehigh,6475,5312,0.8203861003861004
2017,Liberty,7075,4279,0.6048056537102473
2017,Lipscomb,6626,5320,0.8028976758225174
2017,Little Rock,6450,6041,0.9365891472868217
2017,Long Beach State,6925,5685,0.8209386281588448
2017,Long Island University,5474,3849,0.7031421264157837
2017,Longwood,6000,3866,0.6443333333333333
2017,Louisiana,6625,4839,0.7304150943396226
2017,Louisiana Tech,6619,4120,0.6224505212267715
2017,Louisville,6849,6163,0.8998393926120601
2017,Loyola Chicago,6500,4521,0.6955384615384615
2017,Loyola Maryland,6650,4984,0.7494736842105263
2017,Loyola Marymount,6026,4128,0.6850315300365085
2017,Maine,6400,3762,0.5878125
2017,Manhattan,6525,4745,0.7272030651340996
2017,Marist,6450,5583,0.8655813953488372
2017,Marquette,6425,4132,0.6431128404669261
2017,Marshall,7075,6744,0.9532155477031802
2017,Maryland Eastern Shore,6900,5055,0.7326086956521739
2017,Maryland,6608,3334,0.5045399515738499
2017,Massachusetts,6400,4630,0.7234375
2017,McNeese,5825,4221,0.7246351931330473
2017,Memphis,6449,5018,0.7781051325786944
2017,Mercer,6475,4302,0.6644015444015444
2017,Miami (OH),6450,3791,0.5877519379844961
2017,Miami,6624,4382,0.6615338164251208
2017,Michigan State,7025,3978,0.5662633451957295
2017,Michigan,7675,7199,0.9379804560260586
2017,Middle Tennessee,7225,5471,0.7572318339100346
2017,Milwaukee,7150,3826,0.5351048951048951
2017,Minnesota,6950,4245,0.6107913669064748
2017,Mississippi State,6425,2874,0.44731517509727625
2017,Mississippi Valley State,6475,4795,0.7405405405405405
2017,Missouri State,6925,4594,0.6633935018050542
2017,Missouri,6450,3964,0.6145736434108527
2017,Monmouth,6675,6465,0.9685393258426966
2017,Montana,6050,5496,0.9084297520661156
2017,Montana State,6175,3482,0.5638866396761134
2017,Morehead State,5850,5099,0.8716239316239316
2017,Morgan State,6050,3255,0.5380165289256198
2017,Mount St. Mary's,7025,5780,0.8227758007117437
2017,Murray State,6750,4551,0.6742222222222222
2017,NC State,6450,3842,0.5956589147286822
2017,NJIT,6225,4711,0.7567871485943775
2017,Navy,6424,5977,0.9304171855541719
2017,Nebraska,6300,4352,0.6907936507936508
2017,Nevada,7025,6291,0.8955160142348755
2017,New Hampshire,6498,5858,0.9015081563558018
2017,New Mexico,6225,4740,0.7614457831325301
2017,New Mexico State,6825,5298,0.7762637362637362
2017,New Orleans,6299,5007,0.7948880774726147
2017,Niagara,6675,5513,0.8259176029962547
2017,Nicholls,6276,4524,0.7208413001912046
2017,Norfolk State,6900,4923,0.7134782608695652
2017,North Carolina A&T,6501,3154,0.48515612982618056
2017,North Carolina Central,6800,4283,0.6298529411764706
2017,North Carolina,8025,6814,0.8490965732087228
2017,North Dakota,6300,5950,0.9444444444444444
2017,North Dakota State,6075,5311,0.874238683127572
2017,North Florida,6798,4634,0.6816710797293322
2017,North Texas,6025,3237,0.5372614107883817
2017,Northeastern,6275,3297,0.5254183266932271
2017,Northern Arizona,6025,4435,0.7360995850622407
2017,Northern Colorado,5650,3766,0.6665486725663717
2017,Northern Illinois,6350,5082,0.8003149606299212
2017,Northern Iowa,6076,3920,0.6451612903225806
2017,Northern Kentucky,6800,4586,0.6744117647058824
2017,Northwestern State,5850,4138,0.7073504273504273
2017,Northwestern,7000,6246,0.8922857142857142
2017,Notre Dame,7225,6636,0.918477508650519
2017,Oakland,6625,4692,0.7082264150943396
2017,Ohio,6202,5226,0.8426314092228313
2017,Ohio State,6425,5046,0.7853696498054474
2017,Oklahoma,6325,3856,0.6096442687747036
2017,Oklahoma State,6600,4785,0.725
2017,Old Dominion,6443,4500,0.698432407263697
2017,Ole Miss,7050,4639,0.6580141843971631
2017,Omaha,6475,5751,0.8881853281853281
2017,Oral Roberts,6050,5045,0.8338842975206612
2017,Oregon,7825,6179,0.7896485623003194
2017,Oregon State,6425,4563,0.7101945525291828
2017,Pacific,6425,5880,0.9151750972762646
2017,Penn State,6725,4601,0.6841635687732343
2017,Pennsylvania,5825,3535,0.6068669527896996
2017,Pepperdine,6200,3123,0.5037096774193548
2017,Pittsburgh,6700,6235,0.9305970149253732
2017,Portland,6675,6180,0.9258426966292135
2017,Portland State,6125,3289,0.5369795918367347
2017,Prairie View A&M,6650,3872,0.5822556390977444
2017,Presbyterian,6025,4517,0.7497095435684648
2017,Princeton,6025,5562,0.9231535269709543
2017,Providence,6625,4230,0.6384905660377358
2017,Purdue,7075,5886,0.8319434628975265
2017,Purdue Fort Wayne,6700,6249,0.9326865671641791
2017,Quinnipiac,6250,3171,0.50736
2017,Radford,6501,3859,0.5936009844639286
2017,Rhode Island,7025,5809,0.8269039145907473
2017,Rice,6875,5700,0.8290909090909091
2017,Richmond,6829,4812,0.7046419680773173
2017,Rider,6625,4296,0.6484528301886793
2017,Robert Morris,6625,4158,0.6276226415094339
2017,Rutgers,6625,4496,0.6786415094339623
2017,SE Louisiana,6400,4452,0.695625
2017,SIU Edwardsville,6051,4523,0.7474797554123286
2017,SMU,7000,5316,0.7594285714285715
2017,Sacramento State,5901,4916,0.8330791391289611
2017,Sacred Heart,6525,4528,0.6939463601532567
2017,Saint Joseph's,6450,4443,0.6888372093023256
2017,Saint Louis,6650,5244,0.7885714285714286
2017,Saint Mary's,6600,6446,0.9766666666666667
2017,Saint Peter's,7250,6840,0.9434482758620689
2017,Sam Houston,6825,5057,0.7409523809523809
2017,Samford,7450,3824,0.5132885906040269
2017,San Diego State,6625,6099,0.9206037735849056
2017,San Diego,6325,4094,0.6472727272727272
2017,San Francisco,6400,3889,0.60765625
2017,San José State,6025,4730,0.7850622406639004
2017,Santa Clara,6700,6616,0.9874626865671642
2017,Seattle U,5625,4440,0.7893333333333333
2017,Seton Hall,6675,4837,0.7246441947565543
2017,Siena,6625,5495,0.8294339622641509
2017,South Alabama,6500,5122,0.788
2017,South Carolina,7525,4946,0.6572757475083056
2017,South Carolina State,6250,3699,0.59184
2017,South Carolina Upstate,6475,6378,0.985019305019305
2017,South Dakota,6625,4110,0.6203773584905661
2017,South Dakota State,7075,4507,0.6370318021201413
2017,South Florida,6024,4650,0.7719123505976095
2017,Southeast Missouri State,6650,2599,0.3908270676691729
2017,Southern Illinois,6700,5074,0.7573134328358209
2017,Southern,6625,5401,0.8152452830188679
2017,Southern Miss,6301,5421,0.8603396286303762
2017,Southern Utah,6475,3972,0.6134362934362935
2017,St. Bonaventure,6450,5600,0.8682170542635659
2017,St. Francis (PA),6875,4578,0.6658909090909091
2017,St. John's,6601,4361,0.6606574761399788
2017,Stanford,6225,6119,0.9829718875502008
2017,Stephen F. Austin,6651,2832,0.4258006314839874
2017,Stetson,6425,5684,0.8846692607003891
2017,Stony Brook,6402,5009,0.7824117463292721
2017,Syracuse,6850,2914,0.4254014598540146
2017,TCU,8048,3449,0.42855367793240556
